id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
0,ichnos_cpu_high_mem_med_w01_t01,1781704975000,1781705100000,4,392.733142,Intel Xeon Silver 4314,1086832640.0,,,0.0003944519176865596,2.1968568054835004e-06,0.0019214808984865102,0.0019214808984865102,0.0,1.0,
1,ichnos_cpu_high_mem_med_w01_t02,1781704975000,1781705100000,4,392.762035,Intel Xeon Silver 4314,1086783488.0,,,0.00037575768908365884,2.3383630034128825e-06,0.00183571380348265,0.00183571380348265,0.0,1.0,
2,ichnos_cpu_high_mem_med_w01_t03,1781704975000,1781705100000,4,377.845986,Intel Xeon Silver 4314,1086894080.0,,,0.00037046369680330643,2.013472204274601e-06,0.0018043896599147487,0.0018043896599147487,0.0,1.0,
3,ichnos_cpu_high_mem_med_w01_t04,1781704976000,1781705100000,3,376.533655,Intel Xeon Silver 4314,1086853120.0,,,0.0003610640407744556,2.1592616727193195e-06,0.0017747998615825083,0.0017747998615825083,0.0,1.0,
4,ichnos_cpu_high_mem_med_w02_t01,1781705583000,1781705700000,4,374.309153,Intel Xeon Silver 4314,1086771200.0,,,0.00033866870087148805,2.0372143049240113e-06,0.0017668484598102302,0.0017668484598102302,0.0,1.0,
5,ichnos_cpu_high_mem_med_w02_t02,1781705583000,1781705700000,4,381.450919,Intel Xeon Silver 4314,1086840832.0,,,0.00035006231262503355,1.8845176543216707e-06,0.0018251481323476725,0.0018251481323476725,0.0,1.0,
6,ichnos_cpu_high_mem_med_w02_t03,1781705583000,1781705700000,4,372.85279,Intel Xeon Silver 4314,1086881792.0,,,0.00035051754851986983,2.0563509641876224e-06,0.0018284000274902043,0.0018284000274902043,0.0,1.0,
7,ichnos_cpu_high_mem_med_w02_t04,1781705583000,1781705700000,4,387.580105,Intel Xeon Silver 4314,1086906368.0,,,0.000347068900118789,2.188955243127823e-06,0.0018051974350806275,0.0018051974350806275,0.0,1.0,
8,ichnos_cpu_high_mem_med_w03_t01,1781706191000,1781706300000,4,387.860509,Intel Xeon Silver 4314,1086857216.0,,,0.00032357161957984103,2.039190869441351e-06,0.0018064350057800673,0.0018064350057800673,0.0,1.0,
9,ichnos_cpu_high_mem_med_w03_t02,1781706191000,1781706300000,4,394.272259,Intel Xeon Silver 4314,1086844928.0,,,0.0003370881995111786,1.7556683629333708e-06,0.0018840900344349177,0.0018840900344349177,0.0,1.0,
10,ichnos_cpu_high_mem_med_w03_t03,1781706191000,1781706300000,4,399.704038,Intel Xeon Silver 4314,1086783488.0,,,0.0003500672962972217,1.9155724987080894e-06,0.001957153918530616,0.001957153918530616,0.0,1.0,
11,ichnos_cpu_high_mem_med_w03_t04,1781706191000,1781706300000,3,385.82132,Intel Xeon Silver 4314,1086951424.0,,,0.00032521567768470654,1.8982323402531943e-06,0.0018188733815406202,0.0018188733815406202,0.0,1.0,
12,ichnos_cpu_high_mem_med_w04_t03,1781706798000,1781706900000,4,388.720302,Intel Xeon Silver 4314,1086918656.0,,,0.00031099845068291096,1.6430304687697092e-06,0.0018563792919269913,0.0018563792919269913,0.0,1.0,
13,ichnos_cpu_high_mem_med_w04_t04,1781706798000,1781706900000,3,399.440123,Intel Xeon Silver 4314,1086853120.0,,,0.0003150725816797089,1.7761668598175045e-06,0.0018813639971001534,0.0018813639971001534,0.0,1.0,
14,ichnos_cpu_high_mem_med_w04_t01,1781706799000,1781706900000,3,375.206549,Intel Xeon Silver 4314,1086935040.0,,,0.00029004150207971607,1.889660783286095e-06,0.001747673365351117,0.001747673365351117,0.0,1.0,
15,ichnos_cpu_high_mem_med_w04_t02,1781706799000,1781706900000,4,380.286105,Intel Xeon Silver 4314,1086943232.0,,,0.0003086159287685895,1.7752409222876233e-06,0.0018581920789232619,0.0018581920789232619,0.0,1.0,
